,target,Method,GDT_TS Pearson,GDT_TS Spearman,GDT_TS Loss,GDT_TS MAE,Class,seq_len,identity_dist_category,identity_quality_category,positive_dist_category,positive_quality_category,coverage_dist_category
946,6CD6_A,SBROD,0.7406359799928751,0.5791247893643733,0.5699999999999927,,alpha + beta,287,multi top,Mid-high,multi top,High,the others
947,6CD6_A,DeepAccNet,0.8383516564091857,0.639536982601371,0.28999999999999027,0.23279018229166668,alpha + beta,287,multi top,Mid-high,multi top,High,the others
948,6CD6_A,DeepAccNet-Bert,0.9119325085309787,0.7696878586687683,0.0,0.16771694010416666,alpha + beta,287,multi top,Mid-high,multi top,High,the others
949,6CD6_A,P3CMQA,0.8937340945391952,0.8429345353206383,0.0,0.040465576510747274,alpha + beta,287,multi top,Mid-high,multi top,High,the others
950,6K9F_B,identity(%),0.27370544456010737,0.402748877322378,0.6424999999999903,0.5225849885057471,All alpha,87,the others,Low,the others,Low,the others
951,6K9F_B,positive(%),0.4617978376962814,0.5504973749734782,6.461249999999996,0.32925165517241384,All alpha,87,the others,Low,the others,Low,the others
952,6K9F_B,coverage(%),0.5063887169945044,0.6706488920466771,5.742500000000006,0.12381354022988504,All alpha,87,the others,Low,the others,Low,the others
953,6K9F_B,DOPE,0.7901835609720514,0.7854072326128846,4.8799999999999955,,All alpha,87,the others,Low,the others,Low,the others
954,6K9F_B,SOAP,0.6176493025582065,0.6186926950721852,0.5700000000000038,,All alpha,87,the others,Low,the others,Low,the others
955,6K9F_B,ProQ3D,0.620117043638493,0.622661877119896,0.5700000000000038,0.23579725333333337,All alpha,87,the others,Low,the others,Low,the others
956,6K9F_B,SBROD,0.5694070036017385,0.5678989016901225,10.049999999999992,,All alpha,87,the others,Low,the others,Low,the others
957,6K9F_B,DeepAccNet,0.7768734190029881,0.7944352565684185,0.8599999999999941,0.3287540572916667,All alpha,87,the others,Low,the others,Low,the others
958,6K9F_B,DeepAccNet-Bert,0.6363168217050443,0.6627637893258305,0.8599999999999941,0.316187109375,All alpha,87,the others,Low,the others,Low,the others
959,6K9F_B,P3CMQA,0.8440436830995324,0.7389187213712824,4.8799999999999955,0.19071155018212402,All alpha,87,the others,Low,the others,Low,the others
960,6KNA_A,identity(%),0.1519426186873439,0.17654177073430397,4.509687499999993,0.052323824561403526,alpha + beta,76,the others,Mid-high,the others,High,the others
961,6KNA_A,positive(%),0.21999317638015325,0.22786095946331397,4.648611111111112,0.18030859649122807,alpha + beta,76,the others,Mid-high,the others,High,the others
962,6KNA_A,coverage(%),0.04959189820755321,0.040062910885992266,5.4559813084112285,0.29732614035087723,alpha + beta,76,the others,Mid-high,the others,High,the others
963,6KNA_A,DOPE,0.6020156124816369,0.4725862392212454,4.9399999999999995,,alpha + beta,76,the others,Mid-high,the others,High,the others
964,6KNA_A,SOAP,0.6127802015888003,0.42047504167220767,3.290000000000004,,alpha + beta,76,the others,Mid-high,the others,High,the others
965,6KNA_A,ProQ3D,0.6788518460372598,0.5088950460721574,9.540000000000004,0.03487754,alpha + beta,76,the others,Mid-high,the others,High,the others
966,6KNA_A,SBROD,0.6051809251388534,0.4922394830178097,1.32000000000001,,alpha + beta,76,the others,Mid-high,the others,High,the others
967,6KNA_A,DeepAccNet,0.5962264391533043,0.5027643496926233,3.290000000000004,0.07599377864583334,alpha + beta,76,the others,Mid-high,the others,High,the others
968,6KNA_A,DeepAccNet-Bert,0.7747496532514414,0.6060134865025941,1.32000000000001,0.035507966145833326,alpha + beta,76,the others,Mid-high,the others,High,the others
969,6KNA_A,P3CMQA,0.7961930247717829,0.6292333148217929,3.290000000000004,0.2020005615943273,alpha + beta,76,the others,Mid-high,the others,High,the others
970,6KWQ_A,identity(%),0.9541776396981193,0.5029203536364398,0.08000000000000229,0.2581766637806638,alpha + beta,462,top,High,top,High,the others
971,6KWQ_A,positive(%),0.9779688989469811,0.68908027033463,0.08000000000000229,0.10974953535353535,alpha + beta,462,top,High,top,High,the others
972,6KWQ_A,coverage(%),0.8712306773600932,0.7015055905959209,7.23499999999998,0.14628221067821068,alpha + beta,462,top,High,top,High,the others
973,6KWQ_A,DOPE,0.9681560367094246,0.6408158604929721,0.0,,alpha + beta,462,top,High,top,High,the others
974,6KWQ_A,SOAP,0.9515779752792225,0.6374024004436408,0.0,,alpha + beta,462,top,High,top,High,the others
975,6KWQ_A,ProQ3D,0.960924057452579,0.7453773984188855,5.840000000000001,0.14523939999999996,alpha + beta,462,top,High,top,High,the others
976,6KWQ_A,SBROD,0.9728562014161463,0.840236015810818,7.6200000000000045,,alpha + beta,462,top,High,top,High,the others
977,6KWQ_A,DeepAccNet,0.9601288471290828,0.6808048340278342,0.16000000000000458,0.17176741927083333,alpha + beta,462,top,High,top,High,the others
978,6KWQ_A,DeepAccNet-Bert,0.9492014809376921,0.6442270645788948,0.16000000000000458,0.16933707748724489,alpha + beta,462,top,High,top,High,the others
979,6KWQ_A,P3CMQA,0.9781386137979781,0.6475086099103001,6.9200000000000035,0.059429842213312774,alpha + beta,462,top,High,top,High,the others
980,6O8W_g,identity(%),0.6659115095071715,0.6772558542719004,2.839999999999998,0.2735277316017316,All alpha,154,multi top,High,multi top,High,the others
981,6O8W_g,positive(%),0.6774225487671697,0.6646514479434972,2.839999999999998,0.12047675324675328,All alpha,154,multi top,High,multi top,High,the others
982,6O8W_g,coverage(%),0.5369939736352664,0.5753808056446298,7.545000000000002,0.21060858008658007,All alpha,154,multi top,High,multi top,High,the others
983,6O8W_g,DOPE,0.6366988259622547,0.5905785291854682,2.1099999999999897,,All alpha,154,multi top,High,multi top,High,the others
984,6O8W_g,SOAP,0.6929745000371142,0.7190182772342764,2.1099999999999897,,All alpha,154,multi top,High,multi top,High,the others
985,6O8W_g,ProQ3D,0.6890757104735281,0.7111184270431863,7.139999999999991,0.15825845333333333,All alpha,154,multi top,High,multi top,High,the others
986,6O8W_g,SBROD,0.6431229205046507,0.6550900126829736,0.0,,All alpha,154,multi top,High,multi top,High,the others
987,6O8W_g,DeepAccNet,0.5912219694028255,0.6385630465010506,7.960000000000001,0.2793966197916667,All alpha,154,multi top,High,multi top,High,the others
988,6O8W_g,DeepAccNet-Bert,0.7013524591232181,0.7825442594147438,7.960000000000001,0.21817591666666666,All alpha,154,multi top,High,multi top,High,the others
989,6O8W_g,P3CMQA,0.8336528570217234,0.8312576965670686,5.679999999999996,0.04721087846755982,All alpha,154,multi top,High,multi top,High,the others
990,6SPF_T,identity(%),0.6620439162072339,0.6778133424057411,4.259999999999997,0.38143832624113483,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
991,6SPF_T,positive(%),0.5853774128486905,0.6146553655094498,14.761666666666661,0.22735826950354612,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
992,6SPF_T,coverage(%),0.3906943136255411,0.15753495055843558,10.560999999999988,0.17352621276595745,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
993,6SPF_T,DOPE,0.625721232592977,0.6266668176740106,0.27000000000000357,,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
994,6SPF_T,SOAP,0.3246028091156781,0.5002587302290148,1.3299999999999979,,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
995,6SPF_T,ProQ3D,0.6981295727431229,0.6902919487228817,2.400000000000002,0.20002566666666666,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
996,6SPF_T,SBROD,0.32892632619658846,0.3539991905447706,36.440000000000005,,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
997,6SPF_T,DeepAccNet,0.6602231254439787,0.5815069062698025,0.5300000000000082,0.30618892187499996,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
998,6SPF_T,DeepAccNet-Bert,0.8563896075218753,0.7929721439761056,0.5300000000000082,0.23522212499999995,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
999,6SPF_T,P3CMQA,0.8596995674737925,0.9133872956673476,0.5300000000000082,0.09089681089242299,alpha + beta,94,multi top,Mid-low,the others,Middle,the others
