,dope,soap
1RKX_A_2C20_A_3_3,-35636.70703125,-69590.625
1RKX_A_5GY7_A_3_5,-36422.65234375,-86707.015625
1RKX_A_7KF3_A_1_4,-33120.73828125,-74611.7421875
1RKX_A_1T2A_A_2_5,-33353.625,-107503.828125
1RKX_A_1WVG_A_1_2,-44768.9609375,-215229.046875
1RKX_A_1HZJ_A_3_1,-34992.953125,-90200.84375
1RKX_A_1RPN_A_2_1,-34742.26953125,-82433.2109375
1RKX_A_1T2A_A_2_2,-33598.33203125,-109156.296875
1RKX_A_1BXK_A_2_3,-33827.83203125,-89248.5234375
1RKX_A_1KVR_A_3_1,-36323.40625,-96141.4453125
1RKX_A_5IN4_A_1_3,-33763.83984375,-89002.546875
1RKX_A_1KVT_A_3_2,-35649.56640625,-96425.6796875
1RKX_A_6GPJ_A_2_5,-33983.03515625,-112275.40625
1RKX_A_1WVG_A_1_5,-44738.9375,-205832.046875
1RKX_A_5IN4_A_2_4,-33664.3125,-102524.875
1RKX_A_5IN4_A_2_2,-33108.37890625,-97199.21875
1RKX_A_1G1A_A_2_4,-33141.734375,-44739.31640625
1RKX_A_2Z1M_A_1_4,-33877.83203125,-82144.5
1RKX_A_1UDC_A_3_4,-35806.20703125,-92133.734375
1RKX_A_3AW9_A_1_5,-30340.1328125,-36831.984375
1RKX_A_1BXK_A_3_3,-34245.3984375,-78033.421875
1RKX_A_1WVG_A_1_1,-44648.44140625,-213826.8125
1RKX_A_6GPK_A_1_1,-32826.95703125,-97377.0234375
1RKX_A_4ZRM_A_1_5,-33990.02734375,-60257.21875
1RKX_A_4ZRM_A_3_4,-35363.5703125,-86875.7578125
1RKX_A_1Z45_A_3_2,-34606.3046875,-89184.8984375
1RKX_A_6Q94_A_1_4,-33586.44921875,-90494.4609375
1RKX_A_6BWL_A_3_3,-33293.2578125,-13749.8134765625
1RKX_A_6VLO_A_1_3,-27617.9296875,-57317.3203125
1RKX_A_1RPN_A_1_4,-34419.27734375,-72049.5625
1RKX_A_5U4Q_A_3_1,-33108.62890625,-54105.09375
1RKX_A_2Z1M_A_2_1,-35086.63671875,-107695.3984375
1RKX_A_2HUN_A_2_1,-34434.10546875,-51136.36328125
1RKX_A_1T2A_A_1_1,-32707.564453125,-82194.1875
1RKX_A_1R66_A_2_4,-34173.671875,-92195.9453125
1RKX_A_5Z75_A_3_2,-33520.125,-57598.4453125
1RKX_A_1DB3_A_2_2,-31494.24609375,-95041.5625
1RKX_A_1N7G_A_2_4,-34366.46484375,-88238.2890625
1RKX_A_1N7G_A_2_2,-34038.53125,-72066.671875
1RKX_A_6BI4_A_2_2,-34174.3203125,-73241.5390625
1RKX_A_6Q94_A_1_5,-33097.26171875,-92060.453125
1RKX_A_6BI4_A_1_3,-28657.9921875,-45716.8828125
1RKX_A_1HZJ_A_3_2,-34817.58203125,-81765.625
1RKX_A_6Q94_A_1_2,-32724.931640625,-88352.40625
1RKX_A_6PNL_A_3_4,-35515.84765625,-26685.279296875
1RKX_A_4LIS_A_3_2,-36222.0859375,-106396.2421875
1RKX_A_5UZH_A_2_5,-33929.54296875,-97732.984375
1RKX_A_6BWL_A_3_5,-33652.046875,12327.634765625
1RKX_A_1G1A_A_2_5,-33498.1328125,-59982.3515625
1RKX_A_6ZL6_A_2_2,-35271.0234375,-83041.421875
1RKX_A_6GPK_A_2_1,-32955.6328125,-116222.0625
1RKX_A_6GPK_A_1_2,-33239.81640625,-102838.1171875
1RKX_A_6GPJ_A_2_3,-33362.45703125,-104297.84375
1RKX_A_1T2A_A_1_2,-33334.15625,-94604.421875
1RKX_A_6GPK_A_1_5,-33269.421875,-94608.9140625
1RKX_A_2P5U_A_3_5,-35398.51953125,-85547.984375
1RKX_A_6Q94_A_2_5,-33434.1484375,-126995.671875
1RKX_A_1BXK_A_2_5,-34387.24609375,-98978.4609375
1RKX_A_4ZRM_A_3_1,-35814.69921875,-95843.4921875
1RKX_A_6BI4_A_1_2,-28107.78125,-45173.8125
1RKX_A_1G1A_A_2_3,-32975.015625,-41840.69921875
1RKX_A_6Q94_A_1_1,-33235.26953125,-101869.875
1RKX_A_7KN1_A_3_1,-35983.69140625,-101204.0703125
1RKX_A_1R66_A_2_2,-33928.51953125,-76474.296875
1RKX_A_1WVG_A_1_3,-44809.3203125,-205965.484375
1RKX_A_1Z45_A_3_5,-35140.33984375,-99524.875
1RKX_A_5Z75_A_3_4,-33558.47265625,-66876.1796875
1RKX_A_6BI4_A_1_4,-28987.9453125,-82085.0390625
1RKX_A_6PNL_A_3_5,-35315.9140625,-37621.0
1RKX_A_1KVQ_A_3_5,-36394.56640625,-91236.59375
1RKX_A_6Q94_A_1_3,-33122.71484375,-81545.7734375
1RKX_A_1HZJ_A_3_5,-34519.16015625,-77531.9921875
1RKX_A_6BWL_A_3_2,-32829.7734375,14533.412109375
1RKX_A_4ZRM_A_1_1,-34497.890625,-65501.0546875
1RKX_A_1BXK_A_3_4,-34242.8984375,-92299.5390625
1RKX_A_1KVS_A_2_4,-34951.81640625,-60505.82421875
1RKX_A_1R66_A_2_5,-34162.28125,-91032.15625
1RKX_A_1Z45_A_3_1,-34860.76953125,-86704.5546875
1RKX_A_1RPN_A_1_2,-34249.9765625,-85264.15625
1RKX_A_6BWL_A_3_4,-33629.80859375,-28768.98046875
1RKX_A_1LRJ_A_3_1,-36472.296875,-101920.1640625
1RKX_A_1LRK_A_3_3,-36145.1875,-95737.296875
1RKX_A_5UZH_A_2_2,-34253.8203125,-93892.1015625
1RKX_A_1LRJ_A_3_4,-35889.26953125,-96702.8828125
1RKX_A_1WVG_A_1_4,-44626.30859375,-210750.5625
1RKX_A_2C20_A_3_4,-34989.8984375,-65875.3359375
1RKX_A_2Z1M_A_2_2,-34791.76171875,-102761.296875
1RKX_A_1HZJ_A_3_3,-35040.3515625,-69091.4296875
1RKX_A_7KN1_A_3_5,-35946.53125,-105214.203125
1RKX_A_1BXK_A_3_1,-33035.71484375,-30537.509765625
1RKX_A_5U4Q_A_3_5,-34313.234375,-67559.578125
1RKX_A_1KVS_A_2_2,-35107.06640625,-89986.1015625
1RKX_A_6GPJ_A_1_4,-32501.603515625,-76697.53125
1RKX_A_1RPN_A_2_2,-34734.77734375,-83516.3828125
1RKX_A_2Z1M_A_1_5,-33662.6015625,-75696.203125
1RKX_A_1N7G_A_2_1,-33960.765625,-85803.3203125
1RKX_A_2HUN_A_2_2,-35020.7578125,-86210.2421875
1RKX_A_6BI4_A_2_3,-34388.07421875,-77140.5703125
1RKX_A_1KVS_A_3_1,-36353.33984375,-102001.9765625
1RKX_A_2P5U_A_3_4,-34665.015625,-85384.6640625
1RKX_A_1KEP_A_2_1,-32582.62109375,-69502.640625
1RKX_A_1UDC_A_3_3,-35665.09375,-99259.4375
1RKX_A_2PK3_A_1_2,-35292.1875,-86896.265625
1RKX_A_1RPN_A_1_5,-33940.02734375,-81631.84375
1RKX_A_1KVR_A_3_4,-35838.7578125,-86473.0
1RKX_A_1UDC_A_3_5,-36170.0390625,-99845.046875
1RKX_A_1UDC_A_3_1,-36388.5390625,-93049.4921875
1RKX_A_6ZL6_A_2_4,-33532.84375,-47701.62109375
1RKX_A_1KVR_A_3_5,-35998.984375,-95614.59375
1RKX_A_1RPN_A_1_1,-33955.23828125,-71231.046875
1RKX_A_6BI4_A_2_1,-34135.49609375,-84345.5390625
1RKX_A_1DB3_A_2_1,-32001.0390625,-93050.7421875
1RKX_A_2P5U_A_3_2,-34625.875,-84727.8828125
1RKX_A_3AW9_A_1_1,-31223.306640625,-34352.515625
1RKX_A_6GPJ_A_1_2,-33606.67578125,-95829.578125
1RKX_A_1UDC_A_3_2,-35798.47265625,-93806.4609375
1RKX_A_5IN4_A_2_3,-33124.1171875,-110613.96875
1RKX_A_1KEP_A_2_3,-33864.88671875,-111406.7890625
1RKX_A_6GPJ_A_2_4,-33418.6875,-103352.5234375
1RKX_A_2C20_A_3_5,-35550.6953125,-70264.828125
1RKX_A_1Z45_A_3_3,-34584.95703125,-85924.375
1RKX_A_1T2A_A_1_5,-32721.189453125,-76841.46875
1RKX_A_1KVR_A_3_2,-36173.421875,-99001.0859375
1RKX_A_4LIS_A_3_3,-36838.76953125,-107360.1796875
1RKX_A_1T2A_A_2_1,-32894.8671875,-101816.75
1RKX_A_5Z75_A_3_3,-34140.17578125,-61415.83984375
1RKX_A_5IN4_A_1_4,-33349.4765625,-86644.8203125
1RKX_A_6PNL_A_3_2,-36161.34375,-36353.375
1RKX_A_1KVQ_A_3_4,-35774.71484375,-88538.5234375
1RKX_A_3AW9_A_1_2,-29700.138671875,-18968.109375
1RKX_A_1KEP_A_2_2,-33131.25390625,-66167.140625
1RKX_A_1KVS_A_3_5,-36266.62890625,-103978.4296875
1RKX_A_4ZRM_A_1_3,-33924.8515625,-57780.8125
1RKX_A_2C20_A_3_2,-35625.3359375,-45932.51953125
1RKX_A_1KVS_A_3_3,-36162.5546875,-97994.875
1RKX_A_1BXK_A_2_4,-33501.62109375,-97656.21875
3NA5_A_5VIN_A_3_3,-50835.83984375,-94667.5078125
3NA5_A_5VBI_A_1_2,-44741.1171875,-44167.79296875
3NA5_A_4HJH_A_2_2,-47810.06640625,-77073.3125
3NA5_A_5EPC_A_2_2,-51007.70703125,-98006.03125
3NA5_A_1KFI_A_1_3,-44579.0390625,-61312.25
3NA5_A_4HJH_A_2_1,-48251.32421875,-88106.609375
3NA5_A_5TR2_A_3_3,-50020.11328125,-99514.28125
3NA5_A_5VIN_A_1_4,-45705.82421875,-54157.3828125
3NA5_A_6SNP_A_2_4,-49023.79296875,-114147.890625
3NA5_A_5EPC_A_3_1,-50208.55078125,-113428.625
4I8H_A_1TRM_A_3_1,-22907.369140625,-205111.59375
4I8H_A_1H4W_A_3_4,-23290.01171875,-230329.3125
4I8H_A_1EZS_C_3_1,-23150.611328125,-218742.1875
4I8H_A_4DG4_A_1_3,-23634.2578125,-217290.453125
4I8H_A_1BRA_A_3_4,-23322.11328125,-214973.359375
4I8H_A_1AND_A_2_3,-23231.771484375,-222713.484375
4I8H_A_1SLU_B_2_1,-23051.142578125,-206561.8125
4I8H_A_2RA3_A_2_1,-23766.724609375,-231298.0
4I8H_A_1ANB_A_3_5,-22922.734375,-200300.109375
3VQT_A_4FN5_A_1_5,-47526.8828125,-163056.71875
3VQT_A_6N0I_A_2_3,-48749.8046875,-171437.625
3VQT_A_6N0I_A_1_4,-45168.80078125,-153761.234375
3VQT_A_5VH6_A_1_4,-41687.078125,-144193.125
3VQT_A_1FNM_A_2_3,-48760.6171875,-179204.203125
3VQT_A_1DAR_A_1_3,-42225.31640625,-125469.2265625
3VQT_A_3J5X_Z_2_1,-46919.72265625,-176423.328125
3VQT_A_1FNM_A_1_5,-46285.72265625,-150690.390625
3VQT_A_2H5E_A_3_3,-58794.9609375,-333066.40625
3VQT_A_7A5K_r1_1_1,-45598.0234375,-160762.734375
3VQT_A_6N0I_A_3_5,-49220.5,-193224.265625
3VQT_A_1DAR_A_1_4,-42276.3359375,-126168.6015625
3VQT_A_4MYT_A_1_5,-45083.8828125,-144187.84375
3VQT_A_6N0I_A_3_2,-49430.625,-195269.15625
3VQT_A_2BM1_A_1_3,-45797.84375,-182894.453125
3VQT_A_2H5E_A_1_1,-58788.38671875,-341845.78125
3VQT_A_6BK7_A_2_3,-43553.40234375,-176615.59375
3VQT_A_6N0I_A_3_3,-49819.65625,-191081.734375
3VQT_A_2BM1_A_1_1,-45837.65234375,-181478.296875
3VQT_A_3TR5_A_3_3,-61804.63671875,-336805.0625
3VQT_A_1FNM_A_1_3,-45602.04296875,-136934.90625
3VQT_A_4MYT_A_2_1,-47136.015625,-175601.125
3VQT_A_6N0I_A_2_2,-48338.47265625,-201437.9375
3VQT_A_6B8D_A_2_3,-41786.15625,-151348.09375
3VQT_A_6BK7_A_2_1,-43304.81640625,-173985.328125
3VQT_A_1FNM_A_1_2,-45668.91015625,-147066.203125
3VQT_A_4MYT_A_2_3,-47559.27734375,-179390.03125
3VQT_A_4MYT_A_1_3,-45296.85546875,-154823.34375
3VQT_A_6NOT_A_1_1,-46209.5,-155512.453125
3VQT_A_4M1K_A_1_5,-46079.171875,-161981.15625
3VQT_A_2RDO_7_3_3,-44212.18359375,-163818.78125
3VQT_A_6N0I_A_3_1,-49863.74609375,-201221.34375
3VQT_A_1FNM_A_2_4,-48242.37109375,-178921.125
3VQT_A_1WDT_A_2_2,-49948.6953125,-193936.359375
3VQT_A_4FN5_A_1_1,-47431.609375,-173795.21875
3VQT_A_2BM1_A_1_4,-45602.01171875,-185138.109375
3VQT_A_4M1K_A_1_2,-46378.9453125,-176138.1875
3VQT_A_4MYT_A_1_4,-45443.5859375,-149516.8125
3VQT_A_6N0I_A_2_4,-48627.9140625,-193080.625
3VQT_A_1FNM_A_1_4,-46145.2421875,-172877.5625
3VQT_A_7A5K_r1_1_2,-44951.94921875,-165389.15625
3VQT_A_3J5X_Z_3_2,-46618.80859375,-165436.734375
3VQT_A_1WDT_A_2_3,-49231.96875,-172899.46875
3VQT_A_2RDO_7_3_4,-44297.546875,-139927.015625
3VQT_A_4FN5_A_1_3,-46672.65234375,-158314.78125
3VQT_A_6B8D_A_2_4,-42167.109375,-155759.703125
4EQS_A_5VOH_A_3_4,-45505.94921875,-200248.0625
4EQS_A_3CGB_A_1_1,-42319.71484375,-185471.296875
4EQS_A_2CDU_A_2_5,-45608.59765625,-201196.921875
4EQS_A_6RUZ_A_3_4,-42366.79296875,-148501.796875
4EQS_A_6RUZ_A_2_1,-42037.6171875,-160010.234375
4EQS_A_3NTA_A_1_4,-41093.0078125,-200905.71875
4EQS_A_3CGB_A_3_1,-42468.1015625,-209395.25
4EQS_A_1GER_A_2_3,-32365.2578125,-104698.8984375
4EQS_A_3CGB_A_1_3,-41770.8203125,-192344.34375
4EQS_A_6RUZ_A_2_3,-42530.55078125,-154276.796875
4EQS_A_5VOH_A_3_2,-44877.56640625,-190393.9375
4EQS_A_1F8W_A_2_1,-45929.6953125,-220994.828125
4EQS_A_6I7N_A_2_5,-36686.12890625,-119174.2890625
4EQS_A_3KD9_A_1_5,-41827.0546875,-180859.1875
4EQS_A_3CGB_A_3_5,-42242.49609375,-211634.796875
4EQS_A_1JOA_A_3_2,-45756.9765625,-212760.546875
4EQS_A_3NTD_A_1_4,-42374.79296875,-193513.5625
4EQS_A_1NHR_A_2_3,-46341.40625,-228467.65625
4EQS_A_3NT6_A_1_2,-41388.91015625,-208987.140625
4EQS_A_1NHR_A_1_5,-45964.3671875,-226545.828125
4EQS_A_6RUZ_A_2_4,-41081.34375,-150836.25
4EQS_A_1NHQ_A_2_2,-45637.921875,-222119.734375
4EQS_A_5ER0_A_2_4,-45209.66015625,-214222.15625
4EQS_A_3NT6_A_1_1,-41006.21484375,-209924.078125
4EQS_A_6N7F_A_2_5,-33597.125,-135022.203125
4EQS_A_3CGB_A_3_2,-42146.9765625,-204596.28125
4EQS_A_3ICR_A_1_5,-44960.30078125,-236244.234375
4EQS_A_1NHR_A_1_1,-45510.38671875,-221769.0625
4EQS_A_5U1O_A_2_1,-32469.556640625,-108618.609375
4EQS_A_3ICR_A_1_2,-43438.6015625,-219703.015625
4EQS_A_5U8U_A_3_4,-42805.41796875,-153123.578125
4EQS_A_1NHS_A_3_3,-45105.296875,-208958.296875
4EQS_A_5VOH_A_1_5,-45206.3125,-198877.3125
4EQS_A_2CDU_A_2_4,-45802.95703125,-203827.140625
4EQS_A_6RUZ_A_1_3,-43075.75390625,-153883.640625
4EQS_A_3NT6_A_1_3,-41285.62109375,-190539.046875
4EQS_A_1NHP_A_2_4,-45999.1015625,-221573.28125
4EQS_A_3CGC_A_3_1,-47117.61328125,-252958.625
4EQS_A_1NHQ_A_2_1,-46038.046875,-225489.703125
4EQS_A_6PFZ_A_1_1,-44808.94140625,-129523.9609375
4EQS_A_3NTD_A_1_5,-41809.8984375,-181664.578125
4EQS_A_3CGC_A_1_1,-43723.734375,-186350.625
4EQS_A_3KD9_A_1_2,-41931.421875,-174773.453125
4EQS_A_3CGC_A_1_5,-45108.92578125,-200411.46875
4EQS_A_6RUZ_A_3_2,-42426.6953125,-152818.765625
4EQS_A_6PFZ_A_1_3,-44284.85546875,-116307.8359375
4EQS_A_2CDU_A_3_4,-45442.10546875,-212490.875
4EQS_A_2BC1_A_1_2,-42371.32421875,-169630.453125
4EQS_A_3NTD_A_1_2,-41790.7421875,-197972.84375
4EQS_A_5ER0_A_3_2,-44302.91796875,-193181.5
4EQS_A_1NHQ_A_2_5,-45868.4921875,-220867.609375
4EQS_A_1GER_A_2_4,-32926.19140625,-102766.40625
4EQS_A_5ER0_A_2_5,-45412.6328125,-223330.734375
4EQS_A_3NTA_A_1_2,-41286.76171875,-197438.8125
4EQS_A_5U1O_A_2_4,-33162.7890625,-121933.8984375
4EQS_A_5ER0_A_2_1,-45364.140625,-218456.765625
4EQS_A_5VOH_A_1_4,-45276.16015625,-194529.703125
4EQS_A_3OC4_A_2_1,-44410.3984375,-109046.4375
4EQS_A_6PFZ_A_1_5,-44330.96875,-112222.78125
4EQS_A_6DU7_A_2_3,-35390.54296875,-82391.1171875
4EQS_A_2CDU_A_3_1,-45334.39453125,-204529.4375
4EQS_A_3KD9_A_1_4,-42714.3984375,-188436.546875
4EQS_A_4OCG_A_1_2,-41889.1875,-190198.734375
4EQS_A_5VOH_A_2_2,-45091.328125,-193017.25
4EQS_A_6RUZ_A_2_2,-42031.5234375,-166767.65625
4EQS_A_6UZI_A_3_3,-41597.546875,-126853.7421875
4EQS_A_1JOA_A_3_1,-45856.34375,-216854.21875
4EQS_A_5ER0_A_3_5,-45657.9453125,-210445.359375
4EQS_A_6RUZ_A_3_5,-42117.43359375,-160509.5
4EQS_A_5U1O_A_2_3,-33013.13671875,-110015.59375
4EQS_A_1NHP_A_2_3,-46167.12109375,-226340.8125
4EQS_A_6DU7_A_2_1,-35535.671875,-95511.953125
4EQS_A_5VDN_A_2_1,-33317.8359375,-131440.40625
4EQS_A_1GER_A_2_5,-32384.525390625,-101714.3203125
4EQS_A_4OCG_A_3_3,-47413.21875,-235604.25
4EQS_A_3CGC_A_2_3,-46704.9453125,-239413.15625
4EQS_A_1NHP_A_2_1,-46282.94140625,-237718.15625
4EQS_A_2CDU_A_2_2,-45119.53515625,-208524.875
4EQS_A_1F8W_A_2_4,-46242.66015625,-219457.515625
4EQS_A_2CDU_A_2_3,-45962.5625,-210361.0625
4EQS_A_6PFZ_A_1_2,-44808.21875,-138452.109375
4EQS_A_6UZI_A_3_1,-42281.12890625,-137267.421875
4EQS_A_5VDN_A_2_2,-33414.5546875,-134429.21875
4EQS_A_1JOA_A_3_4,-46023.9375,-212230.734375
4EQS_A_3IWA_A_1_2,-42459.18359375,-193798.46875
4EQS_A_3IWA_A_1_3,-41765.7421875,-154049.8125
4EQS_A_5U1O_A_2_5,-33033.64453125,-101337.1640625
4EQS_A_5VOH_A_1_2,-46150.84375,-205759.53125
4EQS_A_2BC1_A_1_5,-43344.7109375,-184899.6875
4EQS_A_1NHR_A_1_2,-45702.22265625,-220918.875
4EQS_A_4OCG_A_2_2,-47695.9140625,-251636.953125
4EQS_A_6N7F_A_2_3,-33539.15234375,-134545.671875
4EQS_A_5U8U_A_3_5,-43741.01171875,-170643.3125
4EQS_A_6I7N_A_2_1,-37348.546875,-125899.0703125
4EQS_A_3NT6_A_1_4,-41481.67578125,-193727.609375
4EQS_A_3NTA_A_1_1,-41342.1796875,-199643.0
4EQS_A_1JOA_A_3_3,-46081.15234375,-214940.0
4EQS_A_5U8U_A_3_3,-42154.1640625,-127837.75
4EQS_A_2BC1_A_1_1,-42323.33203125,-178466.546875
4EQS_A_6RUZ_A_1_5,-43180.99609375,-144974.21875
4EQS_A_6I7N_A_2_3,-37416.2265625,-138051.609375
4EQS_A_3OC4_A_2_2,-42608.06640625,-77173.3046875
4EQS_A_4OCG_A_2_5,-47436.51953125,-244420.078125
4EQS_A_5VOH_A_2_1,-44925.00390625,-195090.828125
4EQS_A_5VOH_A_2_3,-44978.58984375,-179827.1875
4EQS_A_4OCG_A_1_1,-41503.57421875,-188859.390625
4EQS_A_3NTD_A_2_2,-48082.50390625,-256415.703125
4EQS_A_6B4O_A_2_4,-33527.34765625,-94248.9140625
4EQS_A_3NT6_A_1_5,-41646.41015625,-213587.265625
4EQS_A_1NHR_A_2_1,-45975.9921875,-224570.0625
4EQS_A_6DU7_A_2_4,-36238.04296875,-88653.4609375
4EQS_A_3CGC_A_1_4,-45592.58203125,-204216.984375
4EQS_A_1NHR_A_2_5,-46106.80078125,-228551.265625
4EQS_A_6UZI_A_3_4,-42286.19140625,-137624.515625
4EQS_A_1NHP_A_2_5,-46404.62109375,-222718.921875
4EQS_A_3NTD_A_3_1,-47377.2109375,-245429.59375
4EQS_A_6RUZ_A_1_4,-41711.01953125,-130741.5234375
4EQS_A_2CDU_A_2_1,-45349.890625,-197745.890625
4EQS_A_5VOH_A_3_1,-44754.5703125,-196259.609375
4EQS_A_3IWA_A_1_5,-42072.734375,-192325.28125
4EQS_A_6DU7_A_2_2,-35820.2890625,-111606.4296875
4EQS_A_1NHR_A_2_4,-46291.30859375,-217039.046875
4EQS_A_3ICR_A_1_3,-44686.765625,-236844.46875
4EQS_A_4OCG_A_1_4,-41961.3828125,-199641.65625
4EQS_A_6I7N_A_2_2,-36662.140625,-115466.8046875
4EQS_A_1NHQ_A_2_4,-45669.2578125,-222957.15625
4EQS_A_3NTA_A_1_5,-41488.4765625,-197619.5625
4EQS_A_3NTD_A_2_4,-47881.46875,-253944.21875
4EQS_A_1F8W_A_2_5,-45903.3046875,-226255.8125
4EQS_A_1F8W_A_2_3,-46322.47265625,-218820.328125
4EQS_A_3IWA_A_1_1,-42792.625,-188232.78125
4EQS_A_1GER_A_2_2,-33133.28125,-129474.1171875
4EQS_A_6RUZ_A_1_2,-42245.23828125,-133641.015625
4EQS_A_6N7F_A_2_2,-32910.6328125,-121164.375
4EQS_A_3CGC_A_1_2,-45340.8515625,-214210.796875
4EQS_A_5VOH_A_2_5,-44651.05078125,-188242.578125
4EQS_A_5ER0_A_3_1,-45506.84375,-211056.65625
4EQS_A_4OCG_A_3_4,-47166.6015625,-238086.09375
4EQS_A_1NHS_A_3_2,-45318.8046875,-209738.625
4EQS_A_3OC4_A_2_5,-42838.453125,-73449.78125
4EQS_A_5VOH_A_2_4,-44583.2421875,-203799.421875
4EQS_A_5VOH_A_3_3,-45007.703125,-183230.375
4EQS_A_3CGB_A_3_4,-43133.15234375,-216567.1875
4EQS_A_6UZI_A_3_5,-41707.71875,-122303.6640625
4EQS_A_1NHP_A_2_2,-45621.2734375,-215816.21875
4EQS_A_3NTD_A_2_5,-47736.44140625,-250949.203125
4EQS_A_5VDN_A_2_5,-33254.2734375,-123307.46875
4EQS_A_6B4O_A_2_2,-33419.77734375,-112889.5234375
4EQS_A_4OCG_A_3_2,-47535.0,-256025.515625
4EQS_A_3ICR_A_1_1,-43818.80078125,-212253.203125
3AML_A_2VNC_A_2_5,-55095.12890625,36699.60546875
3AML_A_4TVU_A_3_2,-54094.97265625,12108.2080078125
3AML_A_4TVU_A_3_5,-55025.87890625,-26273.900390625
3AML_A_1J0H_A_3_2,-58138.17578125,15150.85546875
3AML_A_5BRQ_A_2_1,-52852.125,-99924.0625
3AML_A_1EH9_A_2_4,-59526.80078125,77344.203125
3AML_A_1UOK_A_3_3,-50957.13671875,-47487.1796875
3AML_A_1UOK_A_3_5,-51627.47265625,-57015.58984375
3AML_A_3WDH_A_2_4,-64566.94140625,-128859.578125
3AML_A_6AAV_A_2_1,-54174.09375,-49648.4375
3AML_A_1M53_A_3_3,-53366.78515625,-97542.6015625
3AML_A_5H2T_A_2_4,-52682.57421875,-88074.21875
3AML_A_5WCZ_A_3_4,-56203.08203125,-81216.109375
3AML_A_2WSK_A_2_3,-56239.6796875,59097.56640625
3AML_A_3K1D_A_1_3,-62258.09765625,54615.921875
3AML_A_1EH9_A_2_5,-59717.1640625,68667.3125
3AML_A_4LXF_A_3_4,-54784.765625,-87788.390625
3AML_A_1EH9_A_2_1,-60778.515625,90135.453125
3AML_A_5BRQ_A_2_5,-52698.72265625,-95531.15625
3AML_A_3WDH_A_2_2,-65259.1953125,-139840.5625
3AML_A_4LPC_A_1_5,-61259.94921875,-75296.3671875
3AML_A_3WDH_A_2_1,-65296.04296875,-132377.890625
3AML_A_1M53_A_3_2,-53618.16015625,-102072.5625
3AML_A_1SMA_A_2_1,-54820.796875,-20872.404296875
3AML_A_3GBD_A_3_3,-55757.36328125,-115623.03125
3AML_A_4GIN_A_3_5,-54991.83984375,-43959.265625
3AML_A_3WDH_A_2_3,-63843.94921875,-101074.546875
3AML_A_4TVU_A_3_1,-54862.34765625,-20237.466796875
3AML_A_4LXF_A_3_1,-53707.734375,-78062.40625
3AML_A_3GBD_A_3_2,-55825.265625,-108054.171875
3AML_A_4LPC_A_1_2,-61441.89453125,-69064.1484375
3AML_A_3WDH_A_2_5,-64593.953125,-101124.234375
3AML_A_6JEQ_A_3_1,-63729.4296875,-144052.421875
3AML_A_6JEQ_A_3_5,-63951.30078125,-161493.515625
3AML_A_1M53_A_3_4,-53675.08984375,-94274.8984375
3AML_A_4LPC_A_1_1,-60921.671875,-64205.78515625
3AML_A_1UOK_A_3_1,-51639.57421875,-57499.85546875
3AML_A_2WSK_A_2_1,-55042.3984375,26004.955078125
3AML_A_3GBD_A_3_1,-53877.109375,-108920.6015625
3AML_A_4GIN_A_3_3,-55070.12890625,-91732.03125
3AML_A_4HOW_A_3_5,-54279.12890625,-101314.4609375
3AML_A_6AAV_A_2_5,-54953.09375,-75086.65625
3AML_A_4HOW_A_3_4,-55233.56640625,-133374.578125
3AML_A_4LPC_A_1_4,-61458.390625,-53663.078125
3AML_A_1J0H_A_3_1,-57366.8828125,37578.09375
3AML_A_3K1D_A_1_2,-62560.83203125,119071.0390625
3AML_A_1J0H_A_3_5,-57659.6875,33475.72265625
3AML_A_5H2T_A_2_1,-53595.39453125,-89707.578125
3AML_A_6AAV_A_2_3,-53881.42578125,-46716.52734375
3AML_A_4LXF_A_3_2,-55001.31640625,-77850.25
3AML_A_5BRQ_A_2_2,-52736.5625,-111968.953125
3AML_A_1UOK_A_3_2,-51444.35546875,-53781.43359375
3AML_A_4LPC_A_1_3,-61445.015625,-65403.17578125
3AML_A_1J0H_A_3_3,-58681.94921875,32414.673828125
3AML_A_6JEQ_A_3_2,-62774.4296875,-112031.375
3AML_A_1SMA_A_2_2,-54731.78515625,-47380.84765625
3AML_A_5H2T_A_2_2,-53986.04296875,-116882.5078125
3AML_A_1M53_A_3_1,-54463.2578125,-94384.0859375
3AML_A_2VNC_A_2_4,-54406.08984375,59581.5234375
3AML_A_1WZA_A_2_3,-52014.72265625,-25693.931640625
3AML_A_2VNC_A_2_1,-53147.3671875,45913.7890625
5V8S_A_1YCF_A_2_1,-44928.73828125,-148482.625
5V8S_A_6ETB_A_2_3,-44273.87109375,-178338.984375
5V8S_A_6H0C_A_2_4,-44655.03515625,-129107.3984375
5V8S_A_2Q9U_A_1_3,-40885.05078125,-127205.09375
5V8S_A_1E5D_A_3_2,-46630.26171875,-169090.515625
5V8S_A_6FRM_A_1_2,-38060.31640625,-141840.75
5V8S_A_6FRM_A_2_1,-43200.2109375,-160738.34375
5V8S_A_6FRM_A_1_5,-38471.015625,-146848.1875
5V8S_A_1E5D_A_2_2,-44895.44140625,-148213.21875
5V8S_A_2Q9U_A_3_1,-45652.046875,-156659.296875
5V8S_A_2OHH_A_2_1,-44064.375,-154086.921875
5V8S_A_6FRM_A_2_3,-43538.921875,-128745.9375
5V8S_A_1E5D_A_3_5,-47048.2890625,-162537.203125
